sampling_week,normalized_concentration_rolling_average,population,region,state,name,fipscode
2020-09-16,64.60873322248692,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-09-16,71.27660914104594,"500,000-1,000,000",South,KY,Jefferson,21111
2020-09-16,67.12347638923912,"200,000-500,000",South,TN,Hamilton,47065
2020-09-16,86.09856896577942,"200,000-500,000",South,TN,Shelby,47157
2020-09-16,101.84054543950704,"100,000-200,000",South,VA,Stafford,51179
2020-09-23,55.97899514610947,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-09-23,86.385514060284,"500,000-1,000,000",South,KY,Jefferson,21111
2020-09-23,71.62645715922689,"200,000-500,000",South,TN,Shelby,47157
2020-09-23,72.13307504808323,"100,000-200,000",South,VA,Stafford,51179
2020-09-30,59.24620377408602,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-09-30,108.42950401833684,"500,000-1,000,000",South,KY,Jefferson,21111
2020-09-30,76.814593683232,"200,000-500,000",South,TN,Hamilton,47065
2020-09-30,89.25174625218098,"200,000-500,000",South,TN,Shelby,47157
2020-09-30,62.28836446715786,"100,000-200,000",South,VA,Stafford,51179
2020-10-07,54.90571973929728,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-10-07,173.58423107256093,"500,000-1,000,000",South,KY,Jefferson,21111
2020-10-07,94.63281361992104,"200,000-500,000",South,TN,Shelby,47157
2020-10-07,103.94994167707388,"100,000-200,000",South,VA,Stafford,51179
2020-10-14,81.02885581601647,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-10-14,205.34589117287464,"500,000-1,000,000",South,KY,Jefferson,21111
2020-10-14,110.31746136545176,"200,000-500,000",South,TN,Hamilton,47065
2020-10-14,138.10944700099927,"200,000-500,000",South,TN,Shelby,47157
2020-10-14,130.43872265206082,"100,000-200,000",South,VA,Stafford,51179
2020-10-21,93.79830132187745,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-10-21,257.49324819166446,"500,000-1,000,000",South,KY,Jefferson,21111
2020-10-21,141.18275140292403,"200,000-500,000",South,TN,Shelby,47157
2020-10-21,163.21727359510987,"100,000-200,000",South,VA,Stafford,51179
2020-10-28,146.29161796230602,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-10-28,319.7437163559718,"200,000-500,000",South,TN,Hamilton,47065
2020-10-28,141.16834146547515,"200,000-500,000",South,TN,Shelby,47157
2020-10-28,156.36489202219457,"100,000-200,000",South,VA,Stafford,51179
2020-11-04,183.7941248568953,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-11-04,325.6699516121534,"500,000-1,000,000",South,KY,Jefferson,21111
2020-11-04,178.35885603667705,"200,000-500,000",South,TN,Shelby,47157
2020-11-04,224.99527960152395,"100,000-200,000",South,VA,Stafford,51179
2020-11-11,259.101507428926,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-11-11,470.82554853542416,"500,000-1,000,000",South,KY,Jefferson,21111
2020-11-11,413.25384894402697,"200,000-500,000",South,TN,Hamilton,47065
2020-11-11,382.3016923104001,"200,000-500,000",South,TN,Shelby,47157
2020-11-11,330.3990130227596,"100,000-200,000",South,VA,Stafford,51179
2020-11-18,504.01187095292926,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-11-18,551.3303576597206,"500,000-1,000,000",South,KY,Jefferson,21111
2020-11-18,655.6304562686909,"200,000-500,000",South,TN,Shelby,47157
2020-11-18,449.7767303865484,"100,000-200,000",South,VA,Stafford,51179
2020-11-25,549.6456168182168,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-11-25,554.916880369227,"500,000-1,000,000",South,KY,Jefferson,21111
2020-11-25,715.9434430885476,"200,000-500,000",South,TN,Hamilton,47065
2020-11-25,522.3513955290169,"100,000-200,000",South,VA,Stafford,51179
2020-12-02,644.9161774243543,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-12-02,423.5283884472445,"500,000-1,000,000",South,KY,Jefferson,21111
2020-12-02,803.6901180436618,"200,000-500,000",South,TN,Shelby,47157
2020-12-02,523.6022559408094,"100,000-200,000",South,VA,Stafford,51179
2020-12-09,511.5185872476971,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-12-09,424.1328734937806,"500,000-1,000,000",South,KY,Jefferson,21111
2020-12-09,961.225822939265,"200,000-500,000",South,TN,Hamilton,47065
2020-12-09,809.587061274332,"200,000-500,000",South,TN,Shelby,47157
2020-12-09,612.4782884154064,"100,000-200,000",South,VA,Stafford,51179
2020-12-16,556.1263901470574,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-12-16,509.0191359160117,"500,000-1,000,000",South,KY,Jefferson,21111
2020-12-16,820.0926279004307,"200,000-500,000",South,TN,Shelby,47157
2020-12-16,653.8390144173119,"100,000-200,000",South,VA,Stafford,51179
2020-12-23,473.1604570927904,"1,000,000-2,000,000",South,FL,Miami-Dade,12086
2020-12-23,568.9157277759444,"500,000-1,000,000",South,KY,Jefferson,21111
2020-12-23,1166.804533557545,"200,000-500,000",South,TN,Hamilton,47065
2020-12-23,809.0490696004422,"100,000-200,000",South,VA,Stafford,51179
2020-12-30,550.9587043795246,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2020-12-30,665.0473602099146,"500,000-1,000,000",South,KY,Jefferson,21111
2020-12-30,983.7132229898656,"100,000-200,000",South,VA,Stafford,51179
2021-01-06,544.9257416442023,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-01-06,702.0163958209758,"500,000-1,000,000",South,KY,Jefferson,21111
2021-01-06,967.0223337083588,"200,000-500,000",South,TN,Hamilton,47065
2021-01-06,643.3937236955427,"200,000-500,000",South,TN,Shelby,47157
2021-01-06,1395.9343602316064,"100,000-200,000",South,VA,Stafford,51179
2021-01-13,576.6863319320364,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-01-13,702.80655575761,"500,000-1,000,000",South,KY,Jefferson,21111
2021-01-13,564.1184328531846,"200,000-500,000",South,TN,Shelby,47157
2021-01-13,1376.2366896835892,"100,000-200,000",South,VA,Stafford,51179
2021-01-20,425.981815989356,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-01-20,526.1981050630664,"500,000-1,000,000",South,KY,Jefferson,21111
2021-01-20,625.7241135152409,"200,000-500,000",South,TN,Hamilton,47065
2021-01-20,323.0242561421341,"200,000-500,000",South,TN,Shelby,47157
2021-01-20,1194.7590454844467,"100,000-200,000",South,VA,Stafford,51179
2021-01-27,335.22227692198663,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-01-27,374.69574795744,"500,000-1,000,000",South,KY,Jefferson,21111
2021-01-27,278.94661146534844,"200,000-500,000",South,TN,Shelby,47157
2021-01-27,791.3625522391139,"100,000-200,000",South,VA,Stafford,51179
2021-02-03,234.54711738137144,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-02-03,286.2980858909936,"500,000-1,000,000",South,KY,Jefferson,21111
2021-02-03,282.00867743538066,"200,000-500,000",South,TN,Hamilton,47065
2021-02-03,167.54484733526513,"200,000-500,000",South,TN,Shelby,47157
2021-02-03,611.549366891228,"100,000-200,000",South,VA,Stafford,51179
2021-02-10,168.97546195615834,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-02-10,243.8515015410657,"500,000-1,000,000",South,KY,Jefferson,21111
2021-02-10,114.74533191467305,"200,000-500,000",South,TN,Shelby,47157
2021-02-10,412.5453667926713,"100,000-200,000",South,VA,Stafford,51179
2021-02-17,145.7771176701757,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-02-17,166.21969983947793,"500,000-1,000,000",South,KY,Jefferson,21111
2021-02-17,167.55808038187703,"200,000-500,000",South,TN,Hamilton,47065
2021-02-17,106.56386842840176,"200,000-500,000",South,TN,Shelby,47157
2021-02-17,249.08259721548475,"100,000-200,000",South,VA,Stafford,51179
2021-02-24,149.1936830862451,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-02-24,185.33333200161317,"500,000-1,000,000",South,KY,Jefferson,21111
2021-02-24,206.2863558488486,"100,000-200,000",South,VA,Stafford,51179
2021-03-03,200.25980262651169,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-03-03,183.5922206712312,"500,000-1,000,000",South,KY,Jefferson,21111
2021-03-03,85.16340800026387,"200,000-500,000",South,TN,Hamilton,47065
2021-03-03,224.97927633539223,"100,000-200,000",South,VA,Stafford,51179
2021-03-10,189.4191072357169,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-03-10,158.19849941782317,"500,000-1,000,000",South,KY,Jefferson,21111
2021-03-10,231.82630333425416,"100,000-200,000",South,VA,Stafford,51179
2021-03-17,187.43971354962056,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-03-17,98.74804257019636,"500,000-1,000,000",South,KY,Jefferson,21111
2021-03-17,125.1570650434144,"200,000-500,000",South,TN,Hamilton,47065
2021-03-17,275.76802342499576,"100,000-200,000",South,VA,Stafford,51179
2021-03-24,173.6645308401717,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-03-24,74.49530331606543,"500,000-1,000,000",South,KY,Jefferson,21111
2021-03-24,252.0845514773472,"100,000-200,000",South,VA,Stafford,51179
2021-03-31,216.40580080479177,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-03-31,85.89241562881313,"500,000-1,000,000",South,KY,Jefferson,21111
2021-03-31,125.78668707717544,"200,000-500,000",South,TN,Hamilton,47065
2021-03-31,257.4467704731175,"100,000-200,000",South,VA,Stafford,51179
2021-04-07,214.67685554219716,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-04-07,83.3304350828112,"500,000-1,000,000",South,KY,Jefferson,21111
2021-04-07,267.9729237016465,"100,000-200,000",South,VA,Stafford,51179
2021-04-14,171.43101201608457,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-04-14,84.2893696219795,"500,000-1,000,000",South,KY,Jefferson,21111
2021-04-14,120.91716026624044,"200,000-500,000",South,TN,Hamilton,47065
2021-04-14,345.49682964860966,"100,000-200,000",South,VA,Stafford,51179
2021-04-21,143.08640534985167,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-04-21,70.03409029734509,"500,000-1,000,000",South,KY,Jefferson,21111
2021-04-21,,"500,000-1,000,000",South,TN,Shelby,47157
2021-04-21,303.24370960658604,"100,000-200,000",South,VA,Stafford,51179
2021-04-28,109.02202522075956,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-04-28,69.29780034045923,"200,000-500,000",South,TN,Hamilton,47065
2021-04-28,66.65638966607736,"500,000-1,000,000",South,TN,Shelby,47157
2021-04-28,217.65178846686516,"100,000-200,000",South,VA,Stafford,51179
2021-05-05,100.18270962847484,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-05-05,67.24136645091285,"500,000-1,000,000",South,KY,Jefferson,21111
2021-05-05,45.04741638687881,"200,000-500,000",South,TN,Hamilton,47065
2021-05-05,49.69588604186857,"500,000-1,000,000",South,TN,Shelby,47157
2021-05-05,99.94413161805043,"100,000-200,000",South,VA,Stafford,51179
2021-05-12,72.93064039473325,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-05-12,59.87543894016218,"500,000-1,000,000",South,KY,Jefferson,21111
2021-05-12,37.59611246774758,"200,000-500,000",South,TN,Hamilton,47065
2021-05-12,38.922500205577286,"500,000-1,000,000",South,TN,Shelby,47157
2021-05-12,73.73886530987393,"100,000-200,000",South,VA,Stafford,51179
2021-05-19,67.35622988536177,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-05-19,45.5730256033068,"500,000-1,000,000",South,KY,Jefferson,21111
2021-05-19,46.49087519348125,"200,000-500,000",South,TN,Hamilton,47065
2021-05-19,18.50950343670804,"500,000-1,000,000",South,TN,Shelby,47157
2021-05-19,39.3074282456539,"100,000-200,000",South,VA,Stafford,51179
2021-05-26,50.0484012344947,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-05-26,32.9519805784103,"500,000-1,000,000",South,KY,Jefferson,21111
2021-05-26,64.11666167673069,"200,000-500,000",South,TN,Hamilton,47065
2021-05-26,16.182623358476572,"500,000-1,000,000",South,TN,Shelby,47157
2021-05-26,43.43407551487394,"100,000-200,000",South,VA,Stafford,51179
2021-06-02,67.04986226611729,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-06-02,36.760873313223634,"500,000-1,000,000",South,KY,Jefferson,21111
2021-06-02,43.39895355268423,"200,000-500,000",South,TN,Hamilton,47065
2021-06-02,17.330018725977435,"500,000-1,000,000",South,TN,Shelby,47157
2021-06-02,50.348293592498,"100,000-200,000",South,VA,Stafford,51179
2021-06-09,90.69413551899572,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-06-09,45.02120548707909,"500,000-1,000,000",South,KY,Jefferson,21111
2021-06-09,29.20437089023565,"200,000-500,000",South,TN,Hamilton,47065
2021-06-09,26.14824033298539,"500,000-1,000,000",South,TN,Shelby,47157
2021-06-09,50.56105307461613,"100,000-200,000",South,VA,Stafford,51179
2021-06-16,119.93338182706646,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-06-16,47.05237349470673,"500,000-1,000,000",South,KY,Jefferson,21111
2021-06-16,24.067750434738567,"200,000-500,000",South,TN,Hamilton,47065
2021-06-16,35.55949208900583,"500,000-1,000,000",South,TN,Shelby,47157
2021-06-16,51.83508177548516,"100,000-200,000",South,VA,Stafford,51179
2021-06-23,113.59405971940105,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-06-23,30.11363137371978,"500,000-1,000,000",South,KY,Jefferson,21111
2021-06-23,24.067750434738567,"200,000-500,000",South,TN,Hamilton,47065
2021-06-23,46.46161317501477,"500,000-1,000,000",South,TN,Shelby,47157
2021-06-23,49.0593461090074,"100,000-200,000",South,VA,Stafford,51179
2021-06-30,122.32770230300032,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-06-30,25.20618871690482,"500,000-1,000,000",South,KY,Jefferson,21111
2021-06-30,47.15386952661638,"200,000-500,000",South,TN,Hamilton,47065
2021-06-30,64.45561573349839,"500,000-1,000,000",South,TN,Shelby,47157
2021-06-30,60.44835221694099,"100,000-200,000",South,VA,Stafford,51179
2021-07-07,150.18377888271618,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-07,38.95955384334074,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-07,85.44116392038121,"200,000-500,000",South,TN,Hamilton,47065
2021-07-07,116.5117000969921,"500,000-1,000,000",South,TN,Shelby,47157
2021-07-14,252.3118838428696,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-14,62.39095283198549,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-14,210.94151423173037,"200,000-500,000",South,TN,Hamilton,47065
2021-07-14,175.28931872006032,"500,000-1,000,000",South,TN,Shelby,47157
2021-07-21,435.49715972645134,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-21,135.82016143727273,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-21,447.7179866828688,"200,000-500,000",South,TN,Hamilton,47065
2021-07-21,271.20166853607617,"500,000-1,000,000",South,TN,Shelby,47157
2021-07-28,655.2254147233226,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-28,331.8226888082573,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-28,537.535223586584,"200,000-500,000",South,TN,Hamilton,47065
2021-07-28,317.48154806254075,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-04,834.1100905185787,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-04,438.7340216226274,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-04,818.2149213571159,"200,000-500,000",South,TN,Hamilton,47065
2021-08-04,488.93643897350665,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-11,785.2948046595079,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-11,506.9068835954228,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-11,1131.7554279752208,"200,000-500,000",South,TN,Hamilton,47065
2021-08-11,681.4400359443583,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-18,735.822317660068,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-18,720.0087529107714,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-18,1663.1871383609669,"200,000-500,000",South,TN,Hamilton,47065
2021-08-18,705.5399193390464,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-25,593.6690397237218,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-25,868.410577200335,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-25,2774.786830483997,"200,000-500,000",South,TN,Hamilton,47065
2021-09-01,515.4555556950919,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-01,867.4715545796149,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-01,4051.798858087872,"200,000-500,000",South,TN,Hamilton,47065
2021-09-08,391.9008127555618,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-08,616.1761072392311,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-08,3795.135200495566,"200,000-500,000",South,TN,Hamilton,47065
2021-09-15,278.1367282082902,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-15,587.0352027408965,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-15,2435.4475927860026,"200,000-500,000",South,TN,Hamilton,47065
2021-09-22,239.25010962129167,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-22,563.2874345552972,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-22,802.1757600202685,"200,000-500,000",South,TN,Hamilton,47065
2021-09-22,,"500,000-1,000,000",South,TN,Shelby,47157
2021-09-29,156.85305712819016,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-29,644.5504310015851,"200,000-500,000",South,TN,Hamilton,47065
2021-09-29,548.8179724898201,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-06,160.22367473982823,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-10-06,490.30257688455714,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-06,591.1575567029555,"200,000-500,000",South,TN,Hamilton,47065
2021-10-06,292.9893504643253,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-13,133.06365917792706,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-10-13,389.99075575130814,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-13,426.9849083205378,"200,000-500,000",South,TN,Hamilton,47065
2021-10-13,231.4199452239353,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-20,148.56725583344883,"1,000,000-2,000,000",South,FL,Miami-Dade,12086
2021-10-20,390.79427387903695,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-20,236.5048542203448,"200,000-500,000",South,TN,Hamilton,47065
2021-10-20,,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-20,,"100,000-200,000",South,VA,Stafford,51179
2020-03-04,,"10,000-20,000",West,CA,Monterey,06053
2020-03-04,,"50,000-100,000",West,CA,Placer,06061
2020-03-04,,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-03-04,,"200,000-500,000",West,CO,Arapahoe,08005
2020-03-04,,"20,000-50,000",West,NV,Elko,32007
2020-03-04,,"100,000-200,000",West,OR,Jackson,41029
2020-03-04,,"500,000-1,000,000",West,OR,Multnomah,41051
2020-03-25,69.11951895051615,"200,000-500,000",West,CO,Arapahoe,08005
2020-04-01,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-08,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-15,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-15,133.7777044047705,"200,000-500,000",West,CO,Arapahoe,08005
2020-04-22,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-29,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-29,286.4594056238464,"200,000-500,000",West,CO,Arapahoe,08005
2020-04-29,87.85373176538089,"500,000-1,000,000",West,OR,Multnomah,41051
2020-05-06,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-06,0.0,"50,000-100,000",West,CA,Placer,06061
2020-05-06,263.1977191405015,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-06,0.0,"20,000-50,000",West,NV,Elko,32007
2020-05-06,58.56915451025392,"500,000-1,000,000",West,OR,Multnomah,41051
2020-05-13,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-13,0.0,"50,000-100,000",West,CA,Placer,06061
2020-05-13,206.94035250442417,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-13,0.0,"20,000-50,000",West,NV,Elko,32007
2020-05-13,82.43941513976124,"500,000-1,000,000",West,OR,Multnomah,41051
2020-05-20,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-20,6.878321139929237,"50,000-100,000",West,CA,Placer,06061
2020-05-20,53.64147287173597,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-20,0.0,"20,000-50,000",West,NV,Elko,32007
2020-05-27,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-27,37.81942437266216,"50,000-100,000",West,CA,Placer,06061
2020-05-27,49.83099130368063,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-27,35.64489754682622,"20,000-50,000",West,NV,Elko,32007
2020-06-03,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-06-03,47.997375986028366,"50,000-100,000",West,CA,Placer,06061
2020-06-03,35.00784041081741,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-03,51.53589309649363,"20,000-50,000",West,NV,Elko,32007
2020-06-10,53.06024880677737,"10,000-20,000",West,CA,Monterey,06053
2020-06-10,185.2175102219295,"50,000-100,000",West,CA,Placer,06061
2020-06-10,24.59682792951327,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-10,51.53589309649363,"20,000-50,000",West,NV,Elko,32007
2020-06-17,63.35291490621712,"10,000-20,000",West,CA,Monterey,06053
2020-06-17,181.65049059260105,"50,000-100,000",West,CA,Placer,06061
2020-06-17,23.049165904342946,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-17,31.76343322731891,"20,000-50,000",West,NV,Elko,32007
2020-06-17,,"500,000-1,000,000",West,OR,Multnomah,41051
2020-06-24,71.0013862974257,"10,000-20,000",West,CA,Monterey,06053
2020-06-24,206.5820394938602,"50,000-100,000",West,CA,Placer,06061
2020-06-24,12.254472317255592,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-24,39.65266453624016,"20,000-50,000",West,NV,Elko,32007
2020-06-24,57.643642508864986,"500,000-1,000,000",West,OR,Multnomah,41051
2020-07-01,32.77169213433833,"10,000-20,000",West,CA,Monterey,06053
2020-07-01,83.7100464026646,"50,000-100,000",West,CA,Placer,06061
2020-07-01,29.73481970917813,"200,000-500,000",West,CO,Arapahoe,08005
2020-07-01,72.88620607138252,"20,000-50,000",West,NV,Elko,32007
2020-07-08,26.088241006516935,"10,000-20,000",West,CA,Monterey,06053
2020-07-08,71.85434301724764,"50,000-100,000",West,CA,Placer,06061
2020-07-08,47.74439096956769,"200,000-500,000",West,CO,Arapahoe,08005
2020-07-08,97.04632749315113,"20,000-50,000",West,NV,Elko,32007
2020-07-15,94.27576171341224,"10,000-20,000",West,CA,Monterey,06053
2020-07-15,76.8991728225829,"50,000-100,000",West,CA,Placer,06061
2020-07-15,121.11499397137294,"20,000-50,000",West,NV,Elko,32007
2020-07-22,81.06589109595338,"10,000-20,000",West,CA,Monterey,06053
2020-07-22,64.99891025399293,"50,000-100,000",West,CA,Placer,06061
2020-07-22,176.58291825089205,"20,000-50,000",West,NV,Elko,32007
2020-07-22,102.07523663993592,"500,000-1,000,000",West,OR,Multnomah,41051
2020-07-29,79.3983799178883,"10,000-20,000",West,CA,Monterey,06053
2020-07-29,67.39212106813741,"50,000-100,000",West,CA,Placer,06061
2020-07-29,52.2952247122054,"200,000-500,000",West,CO,Arapahoe,08005
2020-07-29,224.90452802296568,"20,000-50,000",West,NV,Elko,32007
2020-07-29,161.14476062531128,"100,000-200,000",West,OR,Jackson,41029
2020-07-29,115.36411480774213,"500,000-1,000,000",West,OR,Multnomah,41051
2020-08-05,5.583568507818469,"10,000-20,000",West,CA,Monterey,06053
2020-08-05,45.70038974882738,"50,000-100,000",West,CA,Placer,06061
2020-08-05,38.342179447228645,"200,000-500,000",West,CO,Arapahoe,08005
2020-08-05,343.88326306416656,"20,000-50,000",West,NV,Elko,32007
2020-08-05,145.33510462502912,"100,000-200,000",West,OR,Jackson,41029
2020-08-05,108.80025244710338,"500,000-1,000,000",West,OR,Multnomah,41051
2020-08-12,5.457485496817583,"10,000-20,000",West,CA,Monterey,06053
2020-08-12,51.28020445520102,"50,000-100,000",West,CA,Placer,06061
2020-08-12,101.05711786588864,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-08-12,27.168255169936533,"200,000-500,000",West,CO,Arapahoe,08005
2020-08-12,308.34051704924195,"20,000-50,000",West,NV,Elko,32007
2020-08-12,140.57113622351108,"100,000-200,000",West,OR,Jackson,41029
2020-08-12,88.23828047896211,"500,000-1,000,000",West,OR,Multnomah,41051
2020-08-19,3.772375342199284,"10,000-20,000",West,CA,Monterey,06053
2020-08-19,56.78877514818327,"50,000-100,000",West,CA,Placer,06061
2020-08-19,94.50847552278184,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-08-19,247.91080640175383,"20,000-50,000",West,NV,Elko,32007
2020-08-19,190.20885215461877,"100,000-200,000",West,OR,Jackson,41029
2020-08-19,71.22653877943439,"500,000-1,000,000",West,OR,Multnomah,41051
2020-08-26,2.4217706067442517,"10,000-20,000",West,CA,Monterey,06053
2020-08-26,53.46827094602586,"50,000-100,000",West,CA,Placer,06061
2020-08-26,86.8457633729974,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-08-26,32.15898409660459,"200,000-500,000",West,CO,Arapahoe,08005
2020-08-26,118.92841181452592,"20,000-50,000",West,NV,Elko,32007
2020-08-26,207.63422686227932,"100,000-200,000",West,OR,Jackson,41029
2020-09-02,8.103786097632629,"10,000-20,000",West,CA,Monterey,06053
2020-09-02,53.71660556245488,"50,000-100,000",West,CA,Placer,06061
2020-09-02,91.15332258658482,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-09-02,88.77316509903842,"20,000-50,000",West,NV,Elko,32007
2020-09-02,202.1455840052024,"100,000-200,000",West,OR,Jackson,41029
2020-09-02,87.3400142564844,"500,000-1,000,000",West,OR,Multnomah,41051
2020-09-09,14.485478200534722,"10,000-20,000",West,CA,Monterey,06053
2020-09-09,38.93688105122332,"50,000-100,000",West,CA,Placer,06061
2020-09-09,97.7357428356708,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-09-09,30.790539696853088,"200,000-500,000",West,CO,Arapahoe,08005
2020-09-09,87.78062437368878,"20,000-50,000",West,NV,Elko,32007
2020-09-09,99.05596884978168,"50,000-100,000",West,OR,Jackson,41029
2020-09-09,81.36910999574921,"500,000-1,000,000",West,OR,Multnomah,41051
2020-09-16,13.8149022479557,"10,000-20,000",West,CA,Monterey,06053
2020-09-16,33.64443668246705,"50,000-100,000",West,CA,Placer,06061
2020-09-16,77.42060144381749,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-09-16,31.140250745851507,"200,000-500,000",West,CO,Arapahoe,08005
2020-09-16,75.74248597821851,"20,000-50,000",West,NV,Elko,32007
2020-09-16,63.85800305843052,"100,000-200,000",West,OR,Jackson,41029
2020-09-16,76.88937329432589,"500,000-1,000,000",West,OR,Multnomah,41051
2020-09-23,6.938961604680844,"10,000-20,000",West,CA,Monterey,06053
2020-09-23,23.90378668605085,"50,000-100,000",West,CA,Placer,06061
